MTH,WRKDATE,YR,DIV,DIV_NAME,TYPE,TASK,WO,CRTDAT,EQ,FCT,LINE,SHOP,TRADE,HRS,period,perno,CRTYR,CRTMTH
1,10-01-29,2010,101,Cascades EC - Kingsey Falls,CA,          ,1002179   ,1100118,CYL0715        ,DEV013                        ,DTRI      ,SINST,MECA,5,2010-01,3,2010,01
1,10-01-27,2010,101,Cascades EC - Kingsey Falls,CA,          ,1002179   ,1100118,CYL0715        ,DEV013                        ,DTRI      ,SINST,MECA,4,2010-01,3,2010,01
1,10-01-20,2010,101,Cascades EC - Kingsey Falls,CA,          ,1002179   ,1100118,CYL0715        ,DEV013                        ,DTRI      ,SINST,MECA,3,2010-01,3,2010,01
3,10-03-05,2010,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1002399   ,1100122,REC0001        ,IRECT301                      ,ILIC3     ,SELEC,MOTEUR,1,2010-03,2,2010,01
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,2,2010-03,2,2010,01
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,2,2010-03,2,2010,01
3,10-03-08,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,1,2010-03,2,2010,01
2,10-02-15,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,1,2010-02,4,2010,01
2,10-02-05,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,2,2010-02,4,2010,01
1,10-01-22,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,1,2010-01,3,2010,01
1,10-01-19,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1002409   ,1100120,BAT0884        ,IBATI181                      ,ILIC1     ,SELEC,MOTEUR,1,2010-01,3,2010,01
1,10-01-19,2010,115,CSA - Magasin,C3,          ,1002417   ,1100120,BAT0150        ,SBATI004                      ,SATEL     ,SELEC,MOTEUR,1,2010-01,3,2010,01
1,10-01-18,2010,115,CSA - Magasin,C3,          ,1002417   ,1100120,BAT0150        ,SBATI004                      ,SATEL     ,SELEC,MOTEUR,2,2010-01,3,2010,01
2,10-02-17,2010,113,CSA - Menuiserie,C3,          ,1002438   ,1100121,BAT0488        ,SBATI107MEN                   ,SMENU     ,SINST,MECA,3,2010-02,4,2010,01
2,10-02-03,2010,113,CSA - Menuiserie,C3,          ,1002438   ,1100121,BAT0488        ,SBATI107MEN                   ,SMENU     ,SINST,MECA,1,2010-02,4,2010,01
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,PA,IPINS022  ,1002961   ,1100125,TAB0005        ,IEXTR101                      ,ILIC1     ,SINST,MECA,1,2010-03,2,2010,01
3,10-03-17,2010,162,Cascades Groupe Tissu KF Mac 2,PA,IPINS022  ,1002962   ,1100125,TAB0017        ,IEXTR201A                     ,ILIC2     ,SINST,MECA,2,2010-03,2,2010,01
3,10-03-16,2010,162,Cascades Groupe Tissu KF Mac 2,PA,IPINS022  ,1002962   ,1100125,TAB0017        ,IEXTR201A                     ,ILIC2     ,SINST,MECA,2,2010-03,2,2010,01
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,PA,IPINS022  ,1002964   ,1100125,TAB0101        ,IEXTR101C/1                   ,ILIC1     ,SINST,MECA,1,2010-03,2,2010,01
2,10-02-09,2010,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER108  ,1003021   ,1100125,TXCE0020       ,ITRIT201                      ,ILIC2     ,SINST,MECA,3,2010-02,4,2010,01
2,10-02-01,2010,132,CSA - Administration,D3,          ,1003129   ,1100125,038-REUN_MECA  ,SFACT001                      ,SATEL     ,SINST,MECA,4,2010-02,4,2010,01
2,10-02-01,2010,132,CSA - Administration,D3,          ,1003129   ,1100125,038-REUN_MECA  ,SFACT001                      ,SATEL     ,SELEC,MOTEUR,4,2010-02,4,2010,01
2,10-02-01,2010,132,CSA - Administration,D3,          ,1003129   ,1100125,038-REUN_MECA  ,SFACT001                      ,SATEL     ,SINST,MECA,3,2010-02,4,2010,01
2,10-02-01,2010,132,CSA - Administration,D3,          ,1003129   ,1100125,038-REUN_MECA  ,SFACT001                      ,SATEL     ,SINST,MECA,4,2010-02,4,2010,01
2,10-02-01,2010,132,CSA - Administration,D3,          ,1003129   ,1100125,038-REUN_MECA  ,SFACT001                      ,SATEL     ,SELEC,MOTEUR,4,2010-02,4,2010,01
3,10-03-17,2010,151,Cascades Papier Kingsey Falls,M3,          ,1003133   ,1100125,DIV0160        ,KDIVR065                      ,KGEN      ,SINST,MECA,4,2010-03,2,2010,01
10,10-10-15,2010,165,CGT-KF Perini 1,C3,          ,1003138   ,1100125,BAT0226        ,IBATI516                      ,IHYG1     ,SELEC,MOTEUR,1,2010-10,26,2010,01
5,10-05-31,2010,165,CGT-KF Perini 1,C3,          ,1003140   ,1100125,BAT0226        ,IBATI516                      ,IHYG1     ,SELEC,MOTEUR,1,2010-05,5,2010,01
6,10-06-02,2010,165,CGT-KF Perini 1,C3,          ,1003141   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,1.5,2010-06,25,2010,01
5,10-05-20,2010,165,CGT-KF Perini 1,C3,          ,1003141   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2010,01
5,10-05-18,2010,165,CGT-KF Perini 1,C3,          ,1003141   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,2,2010-05,5,2010,01
5,10-05-25,2010,165,CGT-KF Perini 1,C3,          ,1003143   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,2,2010-05,5,2010,01
5,10-05-20,2010,165,CGT-KF Perini 1,C3,          ,1003143   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2010,01
5,10-05-18,2010,165,CGT-KF Perini 1,C3,          ,1003143   ,1100125,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,2,2010-05,5,2010,01
4,10-04-28,2010,165,CGT-KF Perini 1,C3,          ,1003144   ,1100125,BAT0681        ,IBATI505                      ,IGENC     ,SELEC,MOTEUR,2,2010-04,1,2010,01
4,10-04-09,2010,165,CGT-KF Perini 1,C3,          ,1003144   ,1100125,BAT0681        ,IBATI505                      ,IGENC     ,SELEC,MOTEUR,1,2010-04,1,2010,01
5,10-05-31,2010,165,CGT-KF Perini 1,C3,          ,1003146   ,1100125,BAT0681        ,IBATI505                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2010,01
4,10-04-13,2010,101,Cascades EC - Kingsey Falls,CA,          ,1003200   ,1100126,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,3,2010-04,1,2010,01
4,10-04-09,2010,101,Cascades EC - Kingsey Falls,CA,          ,1003200   ,1100126,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,2,2010-04,1,2010,01
4,10-04-08,2010,101,Cascades EC - Kingsey Falls,CA,          ,1003200   ,1100126,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,4,2010-04,1,2010,01
2,10-02-08,2010,101,Cascades EC - Kingsey Falls,CA,          ,1003200   ,1100126,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,1,2010-02,4,2010,01
4,10-04-01,2010,101,Cascades EC - Kingsey Falls,CA,          ,1003202   ,1100126,BAT0012        ,DBATI016                      ,DGEN      ,SELEC,MOTEUR,1,2010-04,1,2010,01
2,10-02-02,2010,123,Cascades Forma-Pak,CA,          ,1003291   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SINST,MECA,3,2010-02,4,2010,01
2,10-02-02,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,1003321   ,1100127,CYL0974        ,MMAGA115                      ,SMAGA     ,SINST,MECA,6,2010-02,4,2010,01
2,10-02-01,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,1003321   ,1100127,CYL0974        ,MMAGA115                      ,SMAGA     ,SINST,MECA,4,2010-02,4,2010,01
1,10-01-29,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,1003321   ,1100127,CYL0974        ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2010-01,3,2010,01
2,10-02-03,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,4,2010-02,4,2010,01
2,10-02-02,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,8,2010-02,4,2010,01
2,10-02-02,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,0.5,2010-02,4,2010,01
2,10-02-02,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,0.5,2010-02,4,2010,01
2,10-02-02,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SINST,MECA,8,2010-02,4,2010,01
2,10-02-01,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,2,2010-02,4,2010,01
1,10-01-29,2010,123,Cascades Forma-Pak,CA,          ,1003329   ,1100127,FTRIT001       ,FTRIT001                      ,FGENE     ,SELEC,MOTEUR,1,2010-01,3,2010,01
1,10-01-28,2010,161,Cascades Groupe Tissu KF Mac 1,C3,IPVER186  ,1003366   ,1100128,TMPE101        ,I.ELE101                      ,ILIC1     ,SELEC,MOTEUR,5,2010-01,3,2010,01
1,10-01-27,2010,161,Cascades Groupe Tissu KF Mac 1,C3,IPVER186  ,1003366   ,1100128,TMPE101        ,I.ELE101                      ,ILIC1     ,SELEC,MOTEUR,6,2010-01,3,2010,01
2,10-02-10,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003412   ,1100128,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,3,2010-02,4,2010,01
2,10-02-08,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003412   ,1100128,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-02,4,2010,01
3,11-03-29,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,5,2011-03,27,2010,01
3,11-03-28,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,3,2011-03,27,2010,01
2,11-02-15,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,8,2011-02,28,2010,01
11,10-11-09,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,4,2010-11,7,2010,01
11,10-11-05,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-11,7,2010,01
11,10-11-04,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417   ,1100125,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-11,7,2010,01
9,10-09-15,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E1,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2010-09,29,2010,01
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E1,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2010-09,29,2010,01
9,10-09-13,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E1,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2010-09,29,2010,01
4,10-04-16,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E1,1100129,GEN001         ,KGEN001                       ,KGEN      ,SELEC,MOTEUR,1,2010-04,1,2010,01
4,10-04-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E1,1100129,GEN001         ,KGEN001                       ,KGEN      ,SELEC,MOTEUR,1.75,2010-04,1,2010,01
12,10-12-29,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,4,2010-12,6,2010,01
7,10-07-21,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2010-07,23,2010,01
7,10-07-21,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,3,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,3,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SELEC,MOTEUR,5.5,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-07,23,2010,01
7,10-07-20,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E2,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2010-07,23,2010,01
9,11-09-13,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E3,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2011-09,30,2010,01
9,11-09-13,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E3,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,1,2011-09,30,2010,01
9,11-09-13,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E3,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,4,2011-09,30,2010,01
2,11-02-10,2011,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E3,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,2,2011-02,28,2010,01
12,10-12-30,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E4,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,4,2010-12,6,2010,01
12,10-12-29,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003417-E4,1100129,GEN001         ,KGEN001                       ,KGEN      ,SINST,MECA,4,2010-12,6,2010,01
7,10-07-29,2010,342,Gazéification,C3,          ,1003420   ,1100128,SOU0002        ,SMACH038                      ,SATEL     ,SELEC,MOTEUR,2,2010-07,23,2010,01
4,10-04-01,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003530   ,1100129,VAL0551        ,KEV034                        ,KTRI      ,SINST,MECA,2,2010-04,1,2010,01
1,10-01-29,2010,151,Cascades Papier Kingsey Falls,MA,          ,1003536   ,1100129,DAC0096        ,KENTR001                      ,KSCH      ,SINST,MECA,3,2010-01,3,2010,01
2,10-02-12,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003557   ,1100129,NET0008        ,KNETT009                      ,KTRI      ,SINST,MECA,2,2010-02,4,2010,01
2,10-02-10,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003557   ,1100129,NET0008        ,KNETT009                      ,KTRI      ,SINST,MECA,3,2010-02,4,2010,01
2,10-02-10,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003557   ,1100129,NET0008        ,KNETT009                      ,KTRI      ,SINST,MECA,4,2010-02,4,2010,01
2,10-02-04,2010,151,Cascades Papier Kingsey Falls,CA,          ,1003557   ,1100129,NET0008        ,KNETT009                      ,KTRI      ,SINST,MECA,4,2010-02,4,2010,01
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,PA,ICHA001   ,1003642   ,1100201,BAT0021        ,IBATI101                      ,ILIC1     ,SELEC,MOTEUR,5,2010-03,2,2010,02
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,PA,ICHA001   ,1003642   ,1100201,BAT0021        ,IBATI101                      ,ILIC1     ,SELEC,MOTEUR,4,2010-03,2,2010,02
3,10-03-08,2010,161,Cascades Groupe Tissu KF Mac 1,PA,ICHA001   ,1003642   ,1100201,BAT0021        ,IBATI101                      ,ILIC1     ,SELEC,MOTEUR,2,2010-03,2,2010,02
3,10-03-05,2010,161,Cascades Groupe Tissu KF Mac 1,PA,ICHA001   ,1003642   ,1100201,BAT0021        ,IBATI101                      ,ILIC1     ,SELEC,MOTEUR,1,2010-03,2,2010,02
2,10-02-24,2010,161,Cascades Groupe Tissu KF Mac 1,PA,ICHA001   ,1003642   ,1100201,BAT0021        ,IBATI101                      ,ILIC1     ,SELEC,MOTEUR,1,2010-02,4,2010,02
9,10-09-08,2010,151,Cascades Papier Kingsey Falls,PA,SVER103   ,1003651   ,1100201,BAT0063        ,KBATI009                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
8,10-08-24,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003665   ,1100201,BAT0141        ,SBATI001                      ,SATEL     ,SELEC,MOTEUR,2,2010-08,31,2010,02
8,10-08-04,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003665   ,1100201,BAT0141        ,SBATI001                      ,SATEL     ,SELEC,MOTEUR,1,2010-08,31,2010,02
6,10-06-10,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003665   ,1100201,BAT0141        ,SBATI001                      ,SATEL     ,SELEC,MOTEUR,1,2010-06,25,2010,02
8,10-08-23,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003666   ,1100201,BAT0144        ,SBATI002                      ,SATEL     ,SELEC,MOTEUR,2,2010-08,31,2010,02
8,10-08-04,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003666   ,1100201,BAT0144        ,SBATI002                      ,SATEL     ,SELEC,MOTEUR,1,2010-08,31,2010,02
9,10-09-09,2010,101,Cascades EC - Kingsey Falls,PA,SVER103   ,1003688   ,1100201,BAT0483        ,DBATI037                      ,DGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
8,10-08-24,2010,102,Cascades ConversionInc.,PA,SVER103   ,1003690   ,1100201,BAT0493        ,CBATI026                      ,CEXT378   ,SELEC,MOTEUR,2,2010-08,31,2010,02
4,10-04-09,2010,102,Cascades ConversionInc.,PA,SVER103   ,1003690   ,1100201,BAT0493        ,CBATI026                      ,CEXT378   ,SELEC,MOTEUR,2,2010-04,1,2010,02
3,10-03-15,2010,102,Cascades ConversionInc.,PA,SVER103   ,1003690   ,1100201,BAT0493        ,CBATI026                      ,CEXT378   ,SELEC,MOTEUR,1,2010-03,2,2010,02
8,10-08-24,2010,290,Plastiques Cascades,PA,SVER103   ,1003691   ,1100201,BAT0502        ,PBATI005D                     ,PBATI     ,SELEC,MOTEUR,1,2010-08,31,2010,02
8,10-08-24,2010,290,Plastiques Cascades,PA,SVER103   ,1003696   ,1100201,BAT0524        ,PBATI005E                     ,PBATI     ,SELEC,MOTEUR,1.5,2010-08,31,2010,02
6,10-06-10,2010,111,CSA - Mécaniciens,PA,SVER103   ,1003699   ,1100201,BAT0558        ,SBATI071MEC                   ,SATEL     ,SELEC,MOTEUR,1,2010-06,25,2010,02
8,10-08-23,2010,118,Cascades Canada - Trait. eaux,PA,SVER103   ,1003703   ,1100201,BAT0565        ,TBATI013                      ,TPRESS    ,SELEC,MOTEUR,2,2010-08,31,2010,02
4,10-04-12,2010,118,Cascades Canada - Trait. eaux,PA,SVER103   ,1003703   ,1100201,BAT0565        ,TBATI013                      ,TPRESS    ,SELEC,MOTEUR,1,2010-04,1,2010,02
3,10-03-15,2010,118,Cascades Canada - Trait. eaux,PA,SVER103   ,1003703   ,1100201,BAT0565        ,TBATI013                      ,TPRESS    ,SELEC,MOTEUR,1,2010-03,2,2010,02
8,10-08-24,2010,102,Cascades ConversionInc.,PA,SVER103   ,1003712   ,1100201,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,2,2010-08,31,2010,02
4,10-04-12,2010,114,Cascades Transport -Garage,PA,SVER103   ,1003716   ,1100201,BAT0619        ,GBATI002                      ,GGEN      ,SELEC,MOTEUR,1,2010-04,1,2010,02
9,10-09-08,2010,151,Cascades Papier Kingsey Falls,PA,SVER103   ,1003719   ,1100201,BAT0692        ,KBATI008                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
9,10-09-08,2010,151,Cascades Papier Kingsey Falls,PA,SVER103   ,1003720   ,1100201,BAT0693        ,KBATI003                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
9,10-09-08,2010,151,Cascades Papier Kingsey Falls,PA,SVER103   ,1003721   ,1100201,BAT0694        ,KBATI027                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
9,10-09-09,2010,101,Cascades EC - Kingsey Falls,PA,SVER103   ,1003722   ,1100201,BAT0704        ,DBATI008                      ,DGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
8,10-08-24,2010,102,Cascades ConversionInc.,PA,SVER103   ,1003723   ,1100201,BAT0748        ,CBATI005                      ,CGEN006   ,SELEC,MOTEUR,2,2010-08,31,2010,02
9,10-09-09,2010,101,Cascades EC - Kingsey Falls,PA,SVER103   ,1003726   ,1100201,BAT0771        ,DBATI060                      ,DGEN      ,SELEC,MOTEUR,1,2010-09,29,2010,02
